Id,SalePrice
2735,136430.93965555815
2736,141875.44642328593
2737,122249.65828549456
2738,129563.75569108408
2739,158246.82271552426
2740,139832.4609777225
2741,148958.62574566554
2742,158210.51622939203
2743,153713.07927231354
2744,162509.9852761106
2745,138745.52491941108
2746,129725.30259078
2747,159113.33422879953
2748,121944.94117785171
2749,130452.93189025081
2750,132837.6923616165
2751,134526.06598061617
2752,204021.7134817733
2753,149301.1826833071
2754,227427.7566850114
2755,132574.01031657562
2756,96344.66855780834
2757,61094.373011006035
2758,90896.92041464445
2759,160314.08233341703
2760,125880.83663757205
2761,148057.977263432
2762,143689.5595470581
2763,193959.0316346381
2764,163059.2909000631
2765,276450.2445053924
2766,148350.2506890823
2767,82472.36858785084
2768,122314.22539630265
2769,128762.41989492423
2770,147539.8040902839
2771,109461.30370047256
2772,115737.25724906621
2773,166573.61256005327
2774,145851.5466073125
2775,129416.01394568494
2776,143247.71220892438
2777,156299.90968643627
2778,114626.32295209802
2779,135485.7265907155
2780,94103.90386763075
2781,89697.52129672893
2782,88190.88052787811
2783,103888.00869907874
2784,127985.36548206578
2785,139268.55776076863
2786,69394.52484575828
2787,131044.38631043669
2788,73898.14999821647
2789,177393.44108262126
2790,92743.6522311723
2791,111753.29098348948
2792,67895.32841762043
2793,190118.16581235526
2794,103981.92175905338
2795,122326.80250825391
2796,93858.94774899179
2797,221256.66174165104
2798,114058.02718491934
2799,132364.28569765977
2800,52028.71961640436
2801,107449.54126919515
2802,134185.16656863832
2803,172373.43432546375
2804,129844.6520761113
2805,105500.73108854874
2806,75348.02775546408
2807,160784.16024461514
2808,156699.7070682545
2809,135494.16054993324
2810,125259.90139269347
2811,163778.11656952513
2812,161038.18599932836
2813,158559.86857130428
2814,150727.32343887564
2815,106897.67972645572
2816,260912.10585548007
2817,155544.75545120137
2818,138208.04090324623
2819,167343.37203449453
2820,139888.20765865958
2821,115761.24520696858
2822,201522.69334080248
2823,314819.4315175005
2824,185887.64822996696
2825,161058.64576721168
2826,131207.315025795
2827,140730.0161598808
2828,239650.4442688698
2829,220972.34952600682
2830,224608.5433434714
2831,179699.7963490888
2832,252559.51415665422
2833,301652.646966489
2834,215847.89449425446
2835,214315.65228707934
2836,203547.08268545286
2837,156475.19848338526
2838,141077.34604351866
2839,185982.7562225402
2840,196780.91620702433
2841,210129.19696592938
2842,233654.92731241792
2843,159892.45964991336
2844,162835.38126072971
2845,120827.12061118738
2846,219832.61409007385
2847,200665.0948019143
2848,223378.94158940073
2849,203767.51726490352
2850,284846.04736289283
2851,228566.5241475878
2852,234217.9450280861
2853,240785.80855159555
2854,148871.51008371467
2855,207209.23235202758
2856,205715.26313218797
2857,193753.86066296426
2858,206455.10029529824
2859,120709.75401343398
2860,127043.64519779728
2861,127529.72245460663
2862,208018.44388746642
2863,132304.88504035794
2864,252943.55188534828
2865,142570.05566285155
2866,143531.60230357904
2867,97964.20087181486
2868,105111.43344938137
2869,109928.16977089114
2870,120656.47996991845
2871,81677.54426956283
2872,37839.42231012211
2873,94325.30298659077
2874,156044.70294052726
2875,121669.50818804292
2876,163756.82909298548
2877,145340.13554341873
2878,159680.7056265834
2879,144853.23779816163
2880,99503.96977614988
2881,141439.56557007146
2882,178127.129294579
2883,187758.78756245613
2884,192030.4312573912
2885,191898.7043499881
2886,238296.09863005322
2887,87586.87247914588
2888,133832.8060073748
2889,43768.838149658695
2890,79172.69231777689
2891,140618.7598681471
2892,30809.38186620851
2893,80567.19616292072
2894,41822.52179948697
2895,324848.67467207805
2896,284191.1936650605
2897,213485.01004235112
2898,151852.99277529182
2899,218995.16942824284
2900,161526.0639921461
2901,222099.42067154087
2902,206299.98942742054
2903,339798.7912330644
2904,344593.5319628804
2905,96969.94381215509
2906,211785.25686150408
2907,111167.48655760156
2908,124824.17716608896
2909,138648.15788715918
2910,80079.82487101841
2911,73540.92598866204
2912,150050.89333418914
2913,74607.73684723266
2914,69562.53368595029
2915,78861.0143782167
2916,73083.71903345468
2917,166195.33125956493
2918,118862.69864520227
2919,226756.43189829626
